gloss;bbox;fps;frame_end;frame_start;instance_id;signer_id;source;split;url;variation_id;video_id;video_path
june;[78, 14, 235, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/7/7090.mp4;0;31350;data/raw_videos/31350.mp4
kangaroo;[192, 36, 513, 370];25;-1;1;1;96;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KA/KANGAROO-1701.mp4;0;65986;data/raw_videos/65986.mp4
kangaroo;[65, 0, 236, 240];25;-1;1;3;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457452.mp4;0;31442;data/raw_videos/31442.mp4
kangaroo;[71, 14, 219, 192];25;-1;1;6;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/7/7444.mp4;0;31445;data/raw_videos/31445.mp4
karate;[624, 80, 1647, 1079];25;-1;1;1;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Karate-yhxOCQhE0go.mp4;0;31457;data/raw_videos/31457.mp4
karate;[68, 8, 579, 480];25;-1;1;2;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468670064.6226.mp4;0;31458;data/raw_videos/31458.mp4
karate;[29, 18, 223, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/1/1854.mp4;0;31460;data/raw_videos/31460.mp4
kick;[149, 16, 494, 370];25;-1;1;1;90;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KI/KICK-161.mp4;0;65990;data/raw_videos/65990.mp4
kick;[13, 2, 274, 240];25;-1;1;2;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457457.mp4;0;31592;data/raw_videos/31592.mp4
kick;[52, 9, 590, 480];25;-1;1;4;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468670230.5109.mp4;0;31594;data/raw_videos/31594.mp4
kick;[54, 14, 217, 192];25;-1;1;6;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6418.mp4;0;31596;data/raw_videos/31596.mp4
kneel;[5, 3, 254, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/399758.mp4;0;31833;data/raw_videos/31833.mp4
kneel;[33, 14, 561, 480];25;-1;1;3;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468670764.1981.mp4;0;31834;data/raw_videos/31834.mp4
kneel;[77, 27, 198, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22932.mp4;0;31836;data/raw_videos/31836.mp4
knock;[202, 32, 511, 370];25;-1;1;2;96;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KN/KNOCK-1696.mp4;0;66001;data/raw_videos/66001.mp4
knock;[76, 18, 219, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/1/1880.mp4;0;31882;data/raw_videos/31882.mp4
laptop;[314, 55, 841, 720];25;-1;1;5;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/laptop.mp4;0;32191;data/raw_videos/32191.mp4
laptop;[340, 39, 1108, 720];25;-1;1;6;32;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laptop-sR0Vcj7biWc.mp4;0;32192;data/raw_videos/32192.mp4
laptop;[54, 0, 566, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468671317.4335.mp4;0;32193;data/raw_videos/32193.mp4
laptop;[57, 9, 229, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14389.mp4;0;32195;data/raw_videos/32195.mp4
lift;[348, 30, 1054, 720];25;-1;1;0;115;aslbrick;val;http://aslbricks.org/New/ASL-Videos/lift.mp4;0;69387;data/raw_videos/69387.mp4
lift;[77, 26, 585, 370];25;-1;1;1;103;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIFT-1649.mp4;0;66068;data/raw_videos/66068.mp4
lift;[67, 0, 247, 240];25;-1;1;2;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457542.mp4;0;33166;data/raw_videos/33166.mp4
lift;[144, 0, 519, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468711559.1504.mp4;0;33167;data/raw_videos/33167.mp4
lift;[79, 18, 221, 192];25;-1;1;6;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23327.mp4;0;33170;data/raw_videos/33170.mp4
lightning;[105, 2, 507, 480];25;-1;1;1;116;aslbrick;test;http://aslbricks.org/New/ASL-Videos/lightning.mp4;0;69388;data/raw_videos/69388.mp4
lightning;[60, 4, 284, 240];25;-1;1;3;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457549.mp4;0;33238;data/raw_videos/33238.mp4
lightning;[596, 148, 1545, 1080];25;-1;1;6;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lightning-i-P-bK_JVVw.mp4;0;33240;data/raw_videos/33240.mp4
lightning;[142, 0, 595, 480];25;-1;1;7;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468711669.2099.mp4;0;33241;data/raw_videos/33241.mp4
lightning;[52, 7, 256, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14595.mp4;0;33243;data/raw_videos/33243.mp4
lip;[50, 4, 266, 240];25;-1;1;1;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/246060.mp4;0;33403;data/raw_videos/33403.mp4
lip;[143, 0, 508, 480];25;-1;1;2;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468712020.7260.mp4;0;33404;data/raw_videos/33404.mp4
lip;[67, 14, 221, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/1/1959.mp4;0;33407;data/raw_videos/33407.mp4
lipstick;[54, 35, 252, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/89850.mp4;0;33423;data/raw_videos/33423.mp4
lipstick;[681, 52, 1553, 1062];25;-1;1;3;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lipstick%2C%20Chapstick-HlAXboGg5fc.mp4;0;33424;data/raw_videos/33424.mp4
lipstick;[79, 15, 220, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/1/1960.mp4;0;33426;data/raw_videos/33426.mp4
local;[84, 15, 244, 240];25;-1;1;1;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/307998.mp4;0;33651;data/raw_videos/33651.mp4
local;[756, 75, 1598, 1080];25;-1;1;2;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Area-GgSCY1Y_DHs.mp4;0;33652;data/raw_videos/33652.mp4
local;[93, 0, 545, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468712358.1327.mp4;0;33653;data/raw_videos/33653.mp4
manage;[73, 0, 233, 240];25;-1;1;2;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456669.mp4;0;34687;data/raw_videos/34687.mp4
manage;[98, 0, 571, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468713584.8718.mp4;0;34688;data/raw_videos/34688.mp4
manage;[71, 25, 210, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22269.mp4;0;34690;data/raw_videos/34690.mp4
mature;[37, 0, 271, 240];25;-1;1;3;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/246006.mp4;0;35189;data/raw_videos/35189.mp4
mature;[601, 59, 1664, 1080];25;-1;1;4;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mature-0EES6sUtXV8.mp4;0;35190;data/raw_videos/35190.mp4
mature;[123, 0, 520, 480];25;-1;1;5;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468714214.6293.mp4;0;35191;data/raw_videos/35191.mp4
member;[83, 35, 248, 240];25;-1;1;2;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/92864.mp4;0;35574;data/raw_videos/35574.mp4
member;[729, 58, 1567, 1069];25;-1;1;3;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Member-AAYndYjV2nY.mp4;0;35575;data/raw_videos/35575.mp4
member;[124, 0, 503, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468714811.9113.mp4;0;35576;data/raw_videos/35576.mp4
member;[65, 13, 224, 192];25;-1;1;6;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/5/5588.mp4;0;35578;data/raw_videos/35578.mp4
message;[74, 11, 227, 180];25;-1;1;3;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/message.mov;0;35761;data/raw_videos/35761.mp4
message;[68, 44, 238, 240];25;-1;1;4;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/89856.mp4;0;35762;data/raw_videos/35762.mp4
message;[112, 0, 533, 480];25;-1;1;5;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468714984.9779.mp4;0;35763;data/raw_videos/35763.mp4
message;[76, 7, 217, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/5/5713.mp4;0;35765;data/raw_videos/35765.mp4
metal;[51, 4, 264, 240];25;-1;1;3;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/244871.mp4;0;35798;data/raw_videos/35798.mp4
metal;[431, 58, 820, 720];25;-1;1;5;38;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/metal.mp4;0;35799;data/raw_videos/35799.mp4
metal;[71, 17, 209, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8576.mp4;0;35804;data/raw_videos/35804.mp4
microphone;[63, 12, 246, 240];25;-1;1;1;0;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/69416.mp4;0;35923;data/raw_videos/35923.mp4
microphone;[752, 81, 1612, 1065];25;-1;1;2;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Microphone-sNDoe7xKeL4.mp4;0;35924;data/raw_videos/35924.mp4
microphone;[139, 7, 590, 540];25;-1;1;3;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1546372136.4796.mp4;0;35925;data/raw_videos/35925.mp4
microphone;[63, 12, 207, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14055.mp4;0;35928;data/raw_videos/35928.mp4
mix;[180, 28, 461, 370];25;-1;1;0;97;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MIX-1601.mp4;0;66133;data/raw_videos/66133.mp4
mix;[65, 12, 209, 192];25;-1;1;1;11;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/9/9714.mp4;0;36460;data/raw_videos/36460.mp4
mix;[82, 6, 220, 180];25;-1;1;3;66;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/mixture.mov;0;36452;data/raw_videos/36452.mp4
mix;[28, 0, 263, 240];25;-1;1;5;37;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/457018.mp4;0;36453;data/raw_videos/36453.mp4
mix;[129, 38, 516, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1520783041.3699.mp4;0;36454;data/raw_videos/36454.mp4
monthly;[76, 31, 256, 240];25;-1;1;1;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/92901.mp4;0;36744;data/raw_videos/36744.mp4
monthly;[77, 0, 512, 480];25;-1;1;2;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468716455.9060.mp4;0;36745;data/raw_videos/36745.mp4
monthly;[77, 11, 233, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7699.mp4;0;36747;data/raw_videos/36747.mp4
motor;[341, 25, 985, 720];25;-1;1;0;115;aslbrick;val;http://aslbricks.org/New/ASL-Videos/motor.mp4;0;69403;data/raw_videos/69403.mp4
motor;[62, 0, 248, 240];25;-1;1;1;37;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/457043.mp4;0;37003;data/raw_videos/37003.mp4
motor;[137, 0, 542, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468716818.6034.mp4;0;37004;data/raw_videos/37004.mp4
motor;[74, 22, 222, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22605.mp4;0;37006;data/raw_videos/37006.mp4
nation;[32, 0, 289, 240];25;-1;1;1;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/110997.mp4;0;37683;data/raw_videos/37683.mp4
nation;[679, 60, 1717, 1080];25;-1;1;2;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Nation%2C%20Normal%2C%20Natural-cpu-c_CzD_g.mp4;0;37684;data/raw_videos/37684.mp4
nation;[32, 0, 548, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468717847.5665.mp4;0;37685;data/raw_videos/37685.mp4
nation;[66, 13, 218, 192];25;-1;1;5;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/5/5599.mp4;0;37687;data/raw_videos/37687.mp4
network;[189, 29, 463, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NE/NETWORK-1576.mp4;0;66165;data/raw_videos/66165.mp4
network;[66, 5, 269, 240];25;-1;1;2;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/69419.mp4;0;38043;data/raw_videos/38043.mp4
network;[789, 63, 1703, 1076];25;-1;1;3;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Network%2C%C2%A0Internet%2C%20Online-PS5pFoAh6UY.mp4;0;38044;data/raw_videos/38044.mp4
network;[127, 0, 550, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468718446.6223.mp4;0;38045;data/raw_videos/38045.mp4
network;[102, 20, 221, 192];25;-1;1;6;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23287.mp4;0;38047;data/raw_videos/38047.mp4
nickel;[69, 36, 231, 240];25;-1;1;2;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/92955.mp4;0;38299;data/raw_videos/38299.mp4
nickel;[522, 95, 1026, 720];25;-1;1;3;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Nickel.mp4;0;38300;data/raw_videos/38300.mp4
nickel;[114, 0, 494, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468719048.3475.mp4;0;38301;data/raw_videos/38301.mp4
nickel;[53, 6, 218, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6757.mp4;0;38305;data/raw_videos/38305.mp4
nineteen;[165, 30, 448, 370];25;-1;1;0;97;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NI/NINETEEN-1567.mp4;0;66177;data/raw_videos/66177.mp4
nineteen;[145, 32, 460, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NI/NINETEEN-1568.mp4;0;66178;data/raw_videos/66178.mp4
nineteen;[53, 2, 242, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/111068.mp4;0;38396;data/raw_videos/38396.mp4
nineteen;[78, 18, 215, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/11/11019.mp4;0;38398;data/raw_videos/38398.mp4
nineteen;[64, 18, 212, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/24/24071.mp4;0;38399;data/raw_videos/38399.mp4
nineteen;[85, 18, 209, 192];25;-1;1;7;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/24/24079.mp4;0;38401;data/raw_videos/38401.mp4
normal;[165, 29, 464, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NORMAL-1559.mp4;0;66189;data/raw_videos/66189.mp4
normal;[44, 8, 261, 240];25;-1;1;2;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58469.mp4;0;38643;data/raw_videos/38643.mp4
normal;[78, 0, 554, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468719480.2217.mp4;0;38644;data/raw_videos/38644.mp4
normal;[66, 13, 218, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/5/5599.mp4;0;38646;data/raw_videos/38646.mp4
november;[47, 2, 266, 240];25;-1;1;1;56;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/49005.mp4;0;38973;data/raw_videos/38973.mp4
november;[190, 12, 816, 720];25;-1;1;2;46;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20November.mp4;0;38974;data/raw_videos/38974.mp4
november;[126, 0, 508, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468719969.1248.mp4;0;38975;data/raw_videos/38975.mp4
november;[88, 17, 235, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/7/7095.mp4;0;38977;data/raw_videos/38977.mp4
nut;[173, 31, 447, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NU/NUT-1553.mp4;0;66220;data/raw_videos/66220.mp4
nut;[825, 81, 1554, 1080];25;-1;1;3;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Nut-3EyoOwwqMi4.mp4;0;39115;data/raw_videos/39115.mp4
nut;[134, 0, 505, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468720392.1972.mp4;0;39116;data/raw_videos/39116.mp4
nut;[91, 22, 208, 192];25;-1;1;6;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23004.mp4;0;39118;data/raw_videos/39118.mp4
octopus;[222, 0, 1063, 720];25;-1;1;0;116;aslbrick;val;http://aslbricks.org/New/ASL-Videos/octopus.mp4;0;69417;data/raw_videos/69417.mp4
octopus;[104, 31, 500, 370];25;-1;1;1;103;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OC/OCTOPUS-1551.mp4;0;66222;data/raw_videos/66222.mp4
octopus;[68, 32, 245, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/91528.mp4;0;39369;data/raw_videos/39369.mp4
octopus;[727, 136, 1644, 1080];25;-1;1;3;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Octopus-aLy71_KdK-4.mp4;0;39370;data/raw_videos/39370.mp4
once;[180, 30, 464, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ON/ONCE-1546.mp4;0;66227;data/raw_videos/66227.mp4
once;[25, 2, 270, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/245891.mp4;0;39679;data/raw_videos/39679.mp4
once;[76, 0, 516, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468721659.6930.mp4;0;39680;data/raw_videos/39680.mp4
once;[69, 15, 206, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23887.mp4;0;39682;data/raw_videos/39682.mp4
organize;[531, 23, 1699, 1080];25;-1;1;3;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Organize%2C%20Prepare-HuS7gLYIcqk.mp4;0;40229;data/raw_videos/40229.mp4
organize;[81, 0, 520, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468722634.7261.mp4;0;40230;data/raw_videos/40230.mp4
organize;[117, 30, 557, 480];25;-1;1;5;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1522767141.153.mp4;0;40231;data/raw_videos/40231.mp4
organize;[51, 8, 231, 192];25;-1;1;8;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/14/14680.mp4;0;40234;data/raw_videos/40234.mp4
organize;[53, 8, 222, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14688.mp4;0;40235;data/raw_videos/40235.mp4
over;[63, 15, 251, 240];25;-1;1;0;26;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/307710.mp4;0;40559;data/raw_videos/40559.mp4
over;[669, 38, 1665, 1080];25;-1;1;5;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20End%2C%20Complete%2C%20Over%2C%20Finished-Y8kF63nbYEc.mp4;0;40560;data/raw_videos/40560.mp4
over;[94, 0, 588, 480];25;-1;1;6;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468722842.4588.mp4;0;40561;data/raw_videos/40561.mp4
over;[69, 15, 209, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6335.mp4;0;40565;data/raw_videos/40565.mp4
over;[62, 10, 216, 192];25;-1;1;11;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9396.mp4;0;40566;data/raw_videos/40566.mp4
owl;[170, 31, 475, 370];25;-1;1;1;97;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OW/OWL-1523.mp4;0;66256;data/raw_videos/66256.mp4
owl;[29, 0, 267, 240];25;-1;1;3;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/49170.mp4;0;40659;data/raw_videos/40659.mp4
owl;[570, 78, 1686, 1079];25;-1;1;4;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Owl-VkmKwhAnHJk.mp4;0;40660;data/raw_videos/40660.mp4
owl;[107, 0, 540, 480];25;-1;1;5;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468722972.8289.mp4;0;40661;data/raw_videos/40661.mp4
p;[118, 26, 574, 480];25;-1;1;2;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1528811887.8913.mp4;0;42511;data/raw_videos/42511.mp4
p;[88, 10, 225, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/10/10015.mp4;0;42513;data/raw_videos/42513.mp4
parachute;[22, 41, 236, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/89892.mp4;0;41055;data/raw_videos/41055.mp4
parachute;[685, 47, 1696, 1080];25;-1;1;3;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Parachute-ATvwNytPKXQ.mp4;0;41056;data/raw_videos/41056.mp4
parachute;[42, 11, 258, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/2/2276.mp4;0;41058;data/raw_videos/41058.mp4
paragraph;[65, 7, 256, 240];25;-1;1;1;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/116209.mp4;0;41078;data/raw_videos/41078.mp4
paragraph;[542, 78, 1432, 1080];25;-1;1;2;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stanza%2C%20Paragraph%2C%20Module-JV3nh38SVks.mp4;0;41079;data/raw_videos/41079.mp4
paragraph;[112, 0, 525, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468724194.8390.mp4;0;41080;data/raw_videos/41080.mp4
paragraph;[82, 21, 197, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22167.mp4;0;41082;data/raw_videos/41082.mp4
parallel;[181, 8, 475, 370];25;-1;1;1;101;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PA/PARALLEL-872.mp4;0;66263;data/raw_videos/66263.mp4
parallel;[56, 9, 265, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/116213.mp4;0;41094;data/raw_videos/41094.mp4
parallel;[614, 80, 1437, 1080];25;-1;1;3;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Parallel-TNwMY8fHbf8.mp4;0;41095;data/raw_videos/41095.mp4
parallel;[64, 4, 218, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/14/14925.mp4;0;41097;data/raw_videos/41097.mp4
pay attention;[96, 27, 565, 480];25;-1;1;1;13;asldeafined;test;https://media.asldeafined.com/vocabulary/1466646442.976.mp4;0;41582;data/raw_videos/41582.mp4
pay attention;[53, 0, 258, 240];25;-1;1;4;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457701.mp4;0;41580;data/raw_videos/41580.mp4
pay attention;[80, 22, 226, 192];25;-1;1;6;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23073.mp4;0;41584;data/raw_videos/41584.mp4
peace;[34, 0, 283, 240];25;-1;1;2;37;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/457706.mp4;0;41653;data/raw_videos/41653.mp4
peace;[66, 0, 593, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468724581.7977.mp4;0;41654;data/raw_videos/41654.mp4
peace;[57, 13, 230, 192];25;-1;1;7;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6699.mp4;0;41657;data/raw_videos/41657.mp4
peanut butter;[71, 14, 247, 240];25;-1;1;2;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/116255.mp4;0;41693;data/raw_videos/41693.mp4
peanut butter;[143, 0, 505, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468724667.7915.mp4;0;41694;data/raw_videos/41694.mp4
peanut butter;[87, 23, 196, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22547.mp4;0;41696;data/raw_videos/41696.mp4
perfume;[706, 61, 1548, 1059];25;-1;1;1;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Perfume-97-lRdaHDGM.mp4;0;42039;data/raw_videos/42039.mp4
perfume;[770, 144, 1522, 1080];25;-1;1;2;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Perfume-qiXoulBsg2U.mp4;0;42040;data/raw_videos/42040.mp4
perfume;[149, 0, 509, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468725144.3127.mp4;0;42041;data/raw_videos/42041.mp4
perfume;[75, 0, 217, 192];25;-1;1;6;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/14/14912.mp4;0;42044;data/raw_videos/42044.mp4
perfume;[75, 2, 217, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14913.mp4;0;42045;data/raw_videos/42045.mp4
personality;[14, 0, 289, 240];25;-1;1;1;56;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/51609.mp4;0;42214;data/raw_videos/42214.mp4
